,TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,TotalMoney,Month,Year
486653,C540634,2019-01-10,79323P,Pink Cherry Lights,17.17,-4,13672.0,United Kingdom,-68.68,1,2019
487748,C540503,2019-01-09,22184,Cake Stand Victorian Filigree Large,18.96,-1,13668.0,United Kingdom,-18.96,1,2019
487749,C540503,2019-01-09,22158,3 Hearts Hanging Decoration Rustic,13.27,-1,13668.0,United Kingdom,-13.27,1,2019
487750,C540503,2019-01-09,21586,Kings Choice Giant Tube Matches,12.86,-1,13668.0,United Kingdom,-12.86,1,2019
487751,C540527,2019-01-09,21056,Doctor's Bag Soft Toy,19.42,-1,14606.0,United Kingdom,-19.42,1,2019
487752,C540527,2019-01-09,20772,Garden Path Journal,12.86,-1,14606.0,United Kingdom,-12.86,1,2019
487753,C540535,2019-01-09,85023C,Pink Large Jeweled Photoframe,12.86,-1,15005.0,United Kingdom,-12.86,1,2019
487754,C540535,2019-01-09,82483,Wood 2 Drawer Cabinet White Finish,16.35,-1,15005.0,United Kingdom,-16.35,1,2019
487755,C540535,2019-01-09,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,-2,15005.0,United Kingdom,-26.54,1,2019
487756,C540535,2019-01-09,20724,Red Retrospot Charlotte Bag,11.12,-1,15005.0,United Kingdom,-11.12,1,2019
487757,C540535,2019-01-09,85025B,Eau De Nile Heart Shape Photo Frame,11.94,-1,15005.0,United Kingdom,-11.94,1,2019
487758,C540535,2019-01-09,21232,Strawberry Ceramic Trinket Pot,11.53,-2,15005.0,United Kingdom,-23.06,1,2019
487759,C540535,2019-01-09,84508A,Camouflage Design Teddy,12.86,-1,15005.0,United Kingdom,-12.86,1,2019
487760,C540535,2019-01-09,84997D,Childrens Cutlery Polkadot Pink,14.09,-1,15005.0,United Kingdom,-14.09,1,2019
487761,C540535,2019-01-09,82494L,Wooden Frame Antique White,13.27,-1,15005.0,United Kingdom,-13.27,1,2019
487762,C540535,2019-01-09,85023B,Eau De Nile Jewelled Photoframe,12.86,-1,15005.0,United Kingdom,-12.86,1,2019
487763,C540535,2019-01-09,21232,Strawberry Ceramic Trinket Pot,11.53,-1,15005.0,United Kingdom,-11.53,1,2019
487764,C540535,2019-01-09,21232,Strawberry Ceramic Trinket Pot,11.53,-1,15005.0,United Kingdom,-11.53,1,2019
487765,C540535,2019-01-09,20681,Pink Polkadot Childrens Umbrella,13.58,-1,15005.0,United Kingdom,-13.58,1,2019
487766,C540535,2019-01-09,22649,Strawberry Fairy Cake Teapot,15.32,-1,15005.0,United Kingdom,-15.32,1,2019
489522,C540398,2019-01-07,84792,Enchanted Bird Coathanger 5 Hook,15.02,-2,14047.0,United Kingdom,-30.04,1,2019
489523,C540400,2019-01-07,22766,Photo Frame Cornice,13.27,-3,16150.0,United Kingdom,-39.81,1,2019
489524,C540400,2019-01-07,22469,Heart Of Wicker Small,11.94,-1,16150.0,United Kingdom,-11.94,1,2019
489525,C540400,2019-01-07,21260,First Aid Tin,13.58,-3,16150.0,United Kingdom,-40.74,1,2019
489526,C540403,2019-01-07,85123A,Cream Hanging Heart T-Light Holder,12.86,-1,17230.0,United Kingdom,-12.86,1,2019
489527,C540417,2019-01-07,79321,Chilli Lights,14.61,-72,13680.0,United Kingdom,-1051.92,1,2019
489528,C540417,2019-01-07,47566B,Tea Time Party Bunting,14.09,-50,13680.0,United Kingdom,-704.5,1,2019
489529,C540417,2019-01-07,22628,Picnic Boxes Set Of 3 Retrospot,15.32,-4,13680.0,United Kingdom,-61.28,1,2019
489530,C540417,2019-01-07,22352,Lunch Box With Cutlery Retrospot,12.86,-6,13680.0,United Kingdom,-77.16,1,2019
489531,C540417,2019-01-07,22328,Round Snack Boxes Set Of 4 Fruits,13.27,-5,13680.0,United Kingdom,-66.35,1,2019
489532,C540417,2019-01-07,22326,Round Snack Boxes Set Of4 Woodland,13.27,-6,13680.0,United Kingdom,-79.62,1,2019
489533,C540417,2019-01-07,22197,Popcorn Holder,11.12,-10,13680.0,United Kingdom,-111.19999999999999,1,2019
489534,C540417,2019-01-07,21430,Set/3 Red Gingham Rose Storage Box,13.72,-24,13680.0,United Kingdom,-329.28000000000003,1,2019
489535,C540417,2019-01-07,20719,Woodland Charlotte Bag,11.12,-30,13680.0,United Kingdom,-333.59999999999997,1,2019
489536,C540417,2019-01-07,84997D,Childrens Cutlery Polkadot Pink,14.09,-24,13680.0,United Kingdom,-338.15999999999997,1,2019
489537,C540417,2019-01-07,84997B,Childrens Cutlery Retrospot Red,14.09,-24,13680.0,United Kingdom,-338.15999999999997,1,2019
489538,C540417,2019-01-07,84991,60 Teatime Fairy Cake Cases,10.81,-24,13680.0,United Kingdom,-259.44,1,2019
489539,C540417,2019-01-07,22386,Jumbo Bag Pink Polkadot,6.13,-20,13680.0,United Kingdom,-122.6,1,2019
489540,C540417,2019-01-07,20713,Jumbo Bag Owls,6.13,-10,13680.0,United Kingdom,-61.3,1,2019
489541,C540417,2019-01-07,20712,Jumbo Bag Woodland Animals,6.13,-30,13680.0,United Kingdom,-183.9,1,2019
489542,C540417,2019-01-07,85099C,Jumbo Bag Baroque Black White,6.13,-30,13680.0,United Kingdom,-183.9,1,2019
489543,C540417,2019-01-07,85099B,Jumbo Bag Red Retrospot,5.97,-100,13680.0,United Kingdom,-597.0,1,2019
489544,C540417,2019-01-07,20728,Lunch Bag Cars Blue,5.97,-30,13680.0,United Kingdom,-179.1,1,2019
489545,C540417,2019-01-07,20727,Lunch Bag Black Skull,5.97,-30,13680.0,United Kingdom,-179.1,1,2019
489546,C540417,2019-01-07,20726,Lunch Bag Woodland,5.97,-40,13680.0,United Kingdom,-238.79999999999998,1,2019
489547,C540417,2019-01-07,20725,Lunch Bag Red Retrospot,5.87,-100,13680.0,United Kingdom,-587.0,1,2019
489548,C540470,2019-01-07,85159B,White Tea Coffee Sugar Jars,16.11,-2,14505.0,United Kingdom,-32.22,1,2019
489549,C540400,2019-01-07,22768,Family Photo Frame Cornice,20.45,-4,16150.0,United Kingdom,-81.8,1,2019
491286,C540270,2019-01-06,21258,Victorian Sewing Box Large,21.47,-3,14680.0,United Kingdom,-64.41,1,2019
491287,C540385,2019-01-06,21843,Red Retrospot Cake Stand,21.47,-1,14426.0,United Kingdom,-21.47,1,2019
491288,C540393,2019-01-06,21843,Red Retrospot Cake Stand,21.47,-1,17428.0,United Kingdom,-21.47,1,2019
491316,C540270,2019-01-06,22667,Recipe Box Retrospot,12.86,-1,14680.0,United Kingdom,-12.86,1,2019
491317,C540270,2019-01-06,22197,Popcorn Holder,11.12,-3,14680.0,United Kingdom,-33.36,1,2019
491318,C540270,2019-01-06,20725,Lunch Bag Red Retrospot,5.87,-1,14680.0,United Kingdom,-5.87,1,2019
491319,C540307,2019-01-06,22107,Pizza Plate In Box,14.09,-8,15823.0,United Kingdom,-112.72,1,2019
491320,C540307,2019-01-06,22109,Full English Breakfast Plate,13.72,-24,15823.0,United Kingdom,-329.28000000000003,1,2019
491321,C540307,2019-01-06,22303,Coffee Mug Apples Design,12.86,-18,15823.0,United Kingdom,-231.48,1,2019
491322,C540307,2019-01-06,21533,Retrospot Large Milk Jug,15.32,-6,15823.0,United Kingdom,-91.92,1,2019
491323,C540307,2019-01-06,21537,Red Retrospot Pudding Bowl,14.09,-48,15823.0,United Kingdom,-676.3199999999999,1,2019
491324,C540307,2019-01-06,22094,Red Retrospot Tissue Box,11.53,-12,15823.0,United Kingdom,-138.35999999999999,1,2019
491325,C540307,2019-01-06,22093,Motoring Tissue Box,11.53,-12,15823.0,United Kingdom,-138.35999999999999,1,2019
491326,C540307,2019-01-06,22212,Four Hook White Lovebirds,12.4,-12,15823.0,United Kingdom,-148.8,1,2019
491327,C540307,2019-01-06,22113,Grey Heart Hot Water Bottle,14.09,-12,15823.0,United Kingdom,-169.07999999999998,1,2019
491328,C540307,2019-01-06,22083,Paper Chain Kit Retrospot,13.27,-36,15823.0,United Kingdom,-477.71999999999997,1,2019
491329,C540307,2019-01-06,22084,Paper Chain Kit Empire,13.27,-36,15823.0,United Kingdom,-477.71999999999997,1,2019
491330,C540307,2019-01-06,85014A,Black/Blue Polkadot Umbrella,16.35,-6,15823.0,United Kingdom,-98.10000000000001,1,2019
491331,C540307,2019-01-06,79323B,Black Cherry Lights,17.17,-4,15823.0,United Kingdom,-68.68,1,2019
491332,C540307,2019-01-06,21644,Assorted Tutti Frutti Heart Box,11.53,-24,15823.0,United Kingdom,-276.71999999999997,1,2019
491333,C540307,2019-01-06,21645,Assorted Tutti Frutti Round Box,11.94,-24,15823.0,United Kingdom,-286.56,1,2019
491334,C540346,2019-01-06,22077,6 Ribbons Rustic Charm,11.94,-4,12471.0,Germany,-47.76,1,2019
491335,C540347,2019-01-06,22191,Ivory Diner Wall Clock,18.96,-6,16424.0,United Kingdom,-113.76,1,2019
491336,C540360,2019-01-06,84985A,Set Of 72 Green Paper Doilies,11.74,-5,18041.0,United Kingdom,-58.7,1,2019
491337,C540360,2019-01-06,84997B,Childrens Cutlery Retrospot Red,14.09,-4,18041.0,United Kingdom,-56.36,1,2019
491338,C540366,2019-01-06,20719,Woodland Charlotte Bag,10.99,-30,15061.0,United Kingdom,-329.7,1,2019
491339,C540376,2019-01-06,22623,Box Of Vintage Jigsaw Blocks,15.32,-1,13488.0,United Kingdom,-15.32,1,2019
491340,C540377,2019-01-06,21911,Garden Metal Sign,11.94,-12,16656.0,United Kingdom,-143.28,1,2019
491341,C540377,2019-01-06,21259,Victorian Sewing Box Small,15.32,-3,16656.0,United Kingdom,-45.96,1,2019
491342,C540378,2019-01-06,21445,12 Pink Rose Peg Place Settings,11.53,-4,13715.0,United Kingdom,-46.12,1,2019
491343,C540379,2019-01-06,84279B,Cherry Blossom Decorative Flask,14.09,-2,15101.0,United Kingdom,-28.18,1,2019
491344,C540380,2019-01-06,84945,Multi Colour Silver T-Light Holder,11.12,-7,16094.0,United Kingdom,-77.83999999999999,1,2019
491345,C540380,2019-01-06,71053,White Moroccan Metal Lantern,14.09,-5,16094.0,United Kingdom,-70.45,1,2019
491346,C540381,2019-01-06,22962,Jam Jar With Pink Lid,10.99,-1,16705.0,United Kingdom,-10.99,1,2019
491347,C540382,2019-01-06,21868,Potting Shed Tea Mug,11.53,-4,12957.0,United Kingdom,-46.12,1,2019
491348,C540382,2019-01-06,84949,Silver Hanging T-Light Holder,11.94,-1,12957.0,United Kingdom,-11.94,1,2019
491349,C540384,2019-01-06,22198,Large Popcorn Holder,11.94,-5,14961.0,United Kingdom,-59.699999999999996,1,2019
491350,C540384,2019-01-06,22795,Sweetheart Recipe Book Stand,17.17,-1,14961.0,United Kingdom,-17.17,1,2019
491351,C540384,2019-01-06,22384,Lunch Bag Pink Polkadot,5.97,-1,14961.0,United Kingdom,-5.97,1,2019
491352,C540386,2019-01-06,22666,Recipe Box Pantry Yellow Design,13.27,-1,12417.0,Belgium,-13.27,1,2019
491353,C540386,2019-01-06,22845,Vintage Cream Cat Food Container,16.76,-3,12417.0,Belgium,-50.28,1,2019
491354,C540388,2019-01-06,85048,15cm Christmas Glass Ball 20 Lights,18.4,-1,13115.0,United Kingdom,-18.4,1,2019
491355,C540389,2019-01-06,20752,Blue Polkadot Washing Up Gloves,12.4,-1,14426.0,United Kingdom,-12.4,1,2019
491356,C540390,2019-01-06,22701,Pink Dog Bowl,13.27,-2,16191.0,United Kingdom,-26.54,1,2019
491357,C540390,2019-01-06,22700,Black And White Dog Bowl,13.27,-3,16191.0,United Kingdom,-39.81,1,2019
491358,C540391,2019-01-06,22274,Feltcraft Doll Emily,13.27,-1,13047.0,United Kingdom,-13.27,1,2019
491359,C540392,2019-01-06,21155,Red Retrospot Peg Bag,12.4,-1,12753.0,Japan,-12.4,1,2019
491360,C540392,2019-01-06,22244,3 Hook Hanger Magic Garden,12.25,-1,12753.0,Japan,-12.25,1,2019
491361,C540392,2019-01-06,22088,Paper Bunting Coloured Lace,12.86,-40,12753.0,Japan,-514.4,1,2019
491362,C540392,2019-01-06,22567,20 Dolly Pegs Retrospot,11.53,-3,12753.0,Japan,-34.589999999999996,1,2019
491363,C540393,2019-01-06,22699,Roses Regency Teacup And Saucer,13.27,-4,17428.0,United Kingdom,-53.08,1,2019
491364,C540393,2019-01-06,71477,Coloured Glass Star T-Light Holder,13.58,-1,17428.0,United Kingdom,-13.58,1,2019
491365,C540393,2019-01-06,85042,Antique Lily Fairy Lights,15.32,-1,17428.0,United Kingdom,-15.32,1,2019
491366,C540393,2019-01-06,22457,Natural Slate Heart Chalkboard,13.27,-1,17428.0,United Kingdom,-13.27,1,2019
491367,C540394,2019-01-06,22649,Strawberry Fairy Cake Teapot,15.32,-1,17696.0,United Kingdom,-15.32,1,2019
491368,C540386,2019-01-06,22060,Large Cake Stand Hanging Hearts,20.45,-1,12417.0,Belgium,-20.45,1,2019
492975,C540243,2019-01-05,22606,Wooden Skittles Garden Set,26.6,-1,12585.0,Germany,-26.6,1,2019
492997,C540165,2019-01-05,85066,Cream Sweetheart Mini Chest,23.32,-1,18109.0,United Kingdom,-23.32,1,2019
492998,C540246,2019-01-05,22423,Regency Cakestand 3 Tier,23.32,-1,13081.0,United Kingdom,-23.32,1,2019
493007,C540151,2019-01-05,21843,Red Retrospot Cake Stand,21.47,-1,12494.0,France,-21.47,1,2019
493008,C540156,2019-01-05,21843,Red Retrospot Cake Stand,21.47,-1,12683.0,France,-21.47,1,2019
493009,C540158,2019-01-05,22423,Regency Cakestand 3 Tier,21.47,-2,12471.0,Germany,-42.94,1,2019
493030,C540129,2019-01-05,22352,Lunch Box With Cutlery Retrospot,12.86,-3,12578.0,Italy,-38.58,1,2019
493031,C540142,2019-01-05,22667,Recipe Box Retrospot,13.27,-2,12782.0,Portugal,-26.54,1,2019
493032,C540142,2019-01-05,22666,Recipe Box Pantry Yellow Design,13.27,-1,12782.0,Portugal,-13.27,1,2019
493033,C540142,2019-01-05,21430,Set/3 Red Gingham Rose Storage Box,14.09,-1,12782.0,Portugal,-14.09,1,2019
493034,C540142,2019-01-05,22960,Jam Making Set With Jars,14.09,-12,12782.0,Portugal,-169.07999999999998,1,2019
493035,C540152,2019-01-05,22666,Recipe Box Pantry Yellow Design,13.27,-1,12395.0,Belgium,-13.27,1,2019
493037,C540158,2019-01-05,22964,3 Piece Spaceboy Cookie Cutter Set,12.4,-2,12471.0,Germany,-24.8,1,2019
493038,C540158,2019-01-05,22962,Jam Jar With Pink Lid,11.12,-17,12471.0,Germany,-189.04,1,2019
493039,C540158,2019-01-05,22961,Jam Making Set Printed,11.74,-2,12471.0,Germany,-23.48,1,2019
493040,C540158,2019-01-05,22923,Fridge Magnets Les Enfants Assorted,11.12,-5,12471.0,Germany,-55.599999999999994,1,2019
493041,C540158,2019-01-05,22728,Alarm Clock Bakelike Pink,14.09,-4,12471.0,Germany,-56.36,1,2019
493042,C540158,2019-01-05,22649,Strawberry Fairy Cake Teapot,15.32,-2,12471.0,Germany,-30.64,1,2019
493043,C540164,2019-01-05,85049A,Traditional Christmas Ribbons,11.53,-12,14911.0,EIRE,-138.35999999999999,1,2019
493044,C540164,2019-01-05,84508B,Stripes Design Teddy,12.86,-6,14911.0,EIRE,-77.16,1,2019
493045,C540164,2019-01-05,72815,3 Wick Christmas Briar Candle,14.09,-4,14911.0,EIRE,-56.36,1,2019
493046,C540164,2019-01-05,22034,Robin Christmas Card,10.68,-12,14911.0,EIRE,-128.16,1,2019
493047,C540164,2019-01-05,21144,Pink Poodle Hanging Decoration,10.64,-12,14911.0,EIRE,-127.68,1,2019
493048,C540164,2019-01-05,21412,Vintage Gold Tinsel Reel,10.68,-6,14911.0,EIRE,-64.08,1,2019
493049,C540164,2019-01-05,21351,Cinammon & Orange Wreath,17.17,-2,14911.0,EIRE,-34.34,1,2019
493050,C540164,2019-01-05,20914,Set/5 Red Retrospot Lid Glass Bowls,13.27,-6,14911.0,EIRE,-79.62,1,2019
493051,C540164,2019-01-05,84347,Rotating Silver Angels T-Light Hldr,12.86,-6,14911.0,EIRE,-77.16,1,2019
493052,C540164,2019-01-05,72741,Grand Chocolatecandle,11.74,-9,14911.0,EIRE,-105.66,1,2019
493053,C540164,2019-01-05,35400,Wooden Box Advent Calendar,19.42,-2,14911.0,EIRE,-38.84,1,2019
493054,C540164,2019-01-05,22939,Adult Apron Apple Delight,15.32,-2,14911.0,EIRE,-30.64,1,2019
493055,C540164,2019-01-05,22897,Oven Mitt Apples Design,11.74,-10,14911.0,EIRE,-117.4,1,2019
493056,C540164,2019-01-05,22246,Magic Garden Felt Garland,12.25,-12,14911.0,EIRE,-147.0,1,2019
493057,C540165,2019-01-05,84817,Danish Rose Decorative Plate,12.4,-1,18109.0,United Kingdom,-12.4,1,2019
493058,C540165,2019-01-05,82486,3 Drawer Antique White Wood Cabinet,18.4,-1,18109.0,United Kingdom,-18.4,1,2019
493059,C540177,2019-01-05,22781,Gumball Magazine Rack,18.09,-4,16316.0,United Kingdom,-72.36,1,2019
493060,C540243,2019-01-05,22851,Set 20 Napkins Fairy Cakes Design,11.12,-1,12585.0,Germany,-11.12,1,2019
493061,C540243,2019-01-05,22091,Empire Tissue Box,11.53,-7,12585.0,Germany,-80.71,1,2019
493062,C540243,2019-01-05,22316,200 Bendy Skull Straws,11.53,-1,12585.0,Germany,-11.53,1,2019
493063,C540243,2019-01-05,22638,Set Of 4 Napkin Charms Crowns,12.86,-1,12585.0,Germany,-12.86,1,2019
493064,C540243,2019-01-05,22558,Clothes Pegs Retrospot Pack 24,11.78,-1,12585.0,Germany,-11.78,1,2019
493065,C540243,2019-01-05,84945,Multi Colour Silver T-Light Holder,11.12,-5,12585.0,Germany,-55.599999999999994,1,2019
493066,C540243,2019-01-05,22778,Glass Cloche Small,14.3,-1,12585.0,Germany,-14.3,1,2019
493067,C540243,2019-01-05,22777,Glass Cloche Large,18.96,-2,12585.0,Germany,-37.92,1,2019
493068,C540244,2019-01-05,71459,Hanging Jam Jar T-Light Holders,11.12,-1,17213.0,United Kingdom,-11.12,1,2019
493069,C540244,2019-01-05,85123A,Cream Hanging Heart T-Light Holder,13.27,-1,17213.0,United Kingdom,-13.27,1,2019
493070,C540246,2019-01-05,22632,Hand Warmer Red Retrospot,12.15,-1,13081.0,United Kingdom,-12.15,1,2019
493071,C540246,2019-01-05,35598D,Pink/White Christmas Tree 60cm,10.92,-1,13081.0,United Kingdom,-10.92,1,2019
493072,C540246,2019-01-05,35400,Wooden Box Advent Calendar,19.42,-1,13081.0,United Kingdom,-19.42,1,2019
493073,C540246,2019-01-05,21733,Red Hanging Heart T-Light Holder,12.86,-1,13081.0,United Kingdom,-12.86,1,2019
493074,C540246,2019-01-05,79320,Flamingo Lights,15.32,-1,13081.0,United Kingdom,-15.32,1,2019
493075,C540246,2019-01-05,22942,Christmas Lights 10 Santas,18.96,-1,13081.0,United Kingdom,-18.96,1,2019
493076,C540246,2019-01-05,22201,Frying Pan Blue Polkadot,14.61,-1,13081.0,United Kingdom,-14.61,1,2019
493077,C540246,2019-01-05,85040A,S/4 Pink Flower Candles In Bowl,11.94,-1,13081.0,United Kingdom,-11.94,1,2019
493078,C540246,2019-01-05,21232,Strawberry Ceramic Trinket Pot,11.53,-1,13081.0,United Kingdom,-11.53,1,2019
493079,C540246,2019-01-05,84006,Magic Tree -Paper Flowers,11.12,-1,13081.0,United Kingdom,-11.12,1,2019
493080,C540246,2019-01-05,22198,Large Popcorn Holder,11.94,-1,13081.0,United Kingdom,-11.94,1,2019
493081,C540246,2019-01-05,22352,Lunch Box With Cutlery Retrospot,12.86,-1,13081.0,United Kingdom,-12.86,1,2019
493082,C540246,2019-01-05,85042,Antique Lily Fairy Lights,15.32,-2,13081.0,United Kingdom,-30.64,1,2019
493083,C540246,2019-01-05,22834,Hand Warmer Babushka Design,12.15,-1,13081.0,United Kingdom,-12.15,1,2019
493084,C540250,2019-01-05,79321,Chilli Lights,14.61,-1,17511.0,United Kingdom,-14.61,1,2019
493085,C540250,2019-01-05,22617,Baking Set Spaceboy Design,14.61,-2,17511.0,United Kingdom,-29.22,1,2019
493086,C540250,2019-01-05,22411,Jumbo Shopper Vintage Red Paisley,11.94,-1,17511.0,United Kingdom,-11.94,1,2019
493087,C540250,2019-01-05,22942,Christmas Lights 10 Santas,18.96,-1,17511.0,United Kingdom,-18.96,1,2019
493088,C540250,2019-01-05,22198,Large Popcorn Holder,11.74,-2,17511.0,United Kingdom,-23.48,1,2019
493089,C540250,2019-01-05,22941,Christmas Lights 10 Reindeer,18.96,-1,17511.0,United Kingdom,-18.96,1,2019
493090,C540250,2019-01-05,21928,Jumbo Bag Scandinavian Blue Paisley,5.97,-1,17511.0,United Kingdom,-5.97,1,2019
493091,C540250,2019-01-05,85099F,Jumbo Bag Strawberry,5.97,-1,17511.0,United Kingdom,-5.97,1,2019
493092,C540158,2019-01-05,22968,Rose Cottage Keepsake Box,20.45,-2,12471.0,Germany,-40.9,1,2019
494200,C540006,2019-01-04,84352,Silver Christmas Tree Bauble Stand,27.62,-1,14606.0,United Kingdom,-27.62,1,2019
494219,C540006,2019-01-04,22423,Regency Cakestand 3 Tier,23.32,-1,14606.0,United Kingdom,-23.32,1,2019
494220,C540097,2019-01-04,22423,Regency Cakestand 3 Tier,23.32,-6,15373.0,United Kingdom,-139.92000000000002,1,2019
494226,C540097,2019-01-04,21843,Red Retrospot Cake Stand,21.47,-6,15373.0,United Kingdom,-128.82,1,2019
494227,C540112,2019-01-04,21735,Two Door Curio Cabinet,21.47,-18,15973.0,United Kingdom,-386.46,1,2019
494248,C540006,2019-01-04,21306,Set/4 Daisy Mirror Magnets,12.4,-1,14606.0,United Kingdom,-12.4,1,2019
494249,C540007,2019-01-04,21055,Tool Box Soft Toy,19.42,-6,15379.0,United Kingdom,-116.52000000000001,1,2019
494250,C540007,2019-01-04,22274,Feltcraft Doll Emily,13.27,-6,15379.0,United Kingdom,-79.62,1,2019
494251,C540030,2019-01-04,22070,Small Red Retrospot Mug In Box,14.09,-24,16029.0,United Kingdom,-338.15999999999997,1,2019
494252,C540097,2019-01-04,22835,Hot Water Bottle I Am So Poorly,15.02,-4,15373.0,United Kingdom,-60.08,1,2019
494253,C540097,2019-01-04,22179,Set 10 Night Owl Lights,17.17,-4,15373.0,United Kingdom,-68.68,1,2019
494254,C540097,2019-01-04,22113,Grey Heart Hot Water Bottle,14.09,-4,15373.0,United Kingdom,-56.36,1,2019
494255,C540109,2019-01-04,85071A,Blue Charlie+Lola Personal Doorsign,13.27,-150,17389.0,United Kingdom,-1990.5,1,2019
495193,C539866,2018-12-23,22300,Coffee Mug Dog + Ball Design,12.86,-3,12427.0,Germany,-38.58,12,2018
495194,C539866,2018-12-23,22634,Childs Breakfast Set Spaceboy,18.96,-4,12427.0,Germany,-75.84,12,2018
495195,C539866,2018-12-23,22636,Childs Breakfast Set Circus Parade,18.09,-2,12427.0,Germany,-36.18,12,2018
495196,C539943,2018-12-23,22892,Set Of Salt And Pepper Toadstools,11.53,-1,14032.0,United Kingdom,-11.53,12,2018
495197,C539943,2018-12-23,22198,Large Popcorn Holder,11.94,-3,14032.0,United Kingdom,-35.82,12,2018
495198,C539945,2018-12-23,84970S,Hanging Heart Zinc T-Light Holder,11.12,-1,17069.0,United Kingdom,-11.12,12,2018
495199,C539945,2018-12-23,71459,Hanging Jam Jar T-Light Holders,11.12,-1,17069.0,United Kingdom,-11.12,12,2018
495200,C539945,2018-12-23,22667,Recipe Box Retrospot,13.27,-1,17069.0,United Kingdom,-13.27,12,2018
495201,C539945,2018-12-23,22665,Recipe Box Blue Sketchbook Design,13.27,-3,17069.0,United Kingdom,-39.81,12,2018
495202,C539947,2018-12-23,21363,Home Small Wood Letters,15.32,-6,13854.0,United Kingdom,-91.92,12,2018
495204,C539949,2018-12-23,22083,Paper Chain Kit Retrospot,13.27,-6,17581.0,United Kingdom,-79.62,12,2018
495205,C539950,2018-12-23,22720,Set Of 3 Cake Tins Pantry Design,15.32,-2,13534.0,United Kingdom,-30.64,12,2018
495206,C539950,2018-12-23,85099C,Jumbo Bag Baroque Black White,6.13,-1,13534.0,United Kingdom,-6.13,12,2018
495207,C539950,2018-12-23,85099B,Jumbo Bag Red Retrospot,6.13,-10,13534.0,United Kingdom,-61.3,12,2018
495208,C539956,2018-12-23,35004C,Set Of 3 Coloured Flying Ducks,15.02,-15,12980.0,United Kingdom,-225.29999999999998,12,2018
495209,C539983,2018-12-23,82483,Wood 2 Drawer Cabinet White Finish,15.32,-6,15856.0,United Kingdom,-91.92,12,2018
495210,C539944,2018-12-23,22776,Sweetheart 3 Tier Cake Stand,20.45,-1,14560.0,United Kingdom,-20.45,12,2018
495495,C539827,2018-12-22,22745,Poppy's Playhouse Bedroom,12.4,-1,15044.0,United Kingdom,-12.4,12,2018
495496,C539830,2018-12-22,22943,Christmas Lights 10 Vintage Baubles,15.32,-8,14944.0,United Kingdom,-122.56,12,2018
495497,C539832,2018-12-22,85123A,Cream Hanging Heart T-Light Holder,12.86,-1,17239.0,United Kingdom,-12.86,12,2018
495498,C539838,2018-12-22,22198,Large Popcorn Holder,11.94,-10,13458.0,United Kingdom,-119.39999999999999,12,2018
495499,C539857,2018-12-22,47567B,Tea Time Kitchen Apron,15.02,-1,15358.0,United Kingdom,-15.02,12,2018
497021,C539709,2018-12-21,22832,Brocante Shelf With Hooks,21.27,-2,18176.0,United Kingdom,-42.54,12,2018
497042,C539661,2018-12-21,15036,Assorted Colours Silk Fan,11.02,-48,12971.0,United Kingdom,-528.96,12,2018
497043,C539667,2018-12-21,85131A,Beaded Pearl Heart White On Stick,10.68,-6,13148.0,United Kingdom,-64.08,12,2018
497044,C539667,2018-12-21,21533,Retrospot Large Milk Jug,15.32,-1,13148.0,United Kingdom,-15.32,12,2018
497045,C539667,2018-12-21,21285,Retrospot Candle Medium,10.92,-24,13148.0,United Kingdom,-262.08,12,2018
497046,C539667,2018-12-21,21284,Retrospot Candle Small,10.68,-24,13148.0,United Kingdom,-256.32,12,2018
497047,C539667,2018-12-21,21658,Glass Beurre Dish,14.3,-1,13148.0,United Kingdom,-14.3,12,2018
497048,C539667,2018-12-21,22784,Lantern Cream Gazebo,15.32,-1,13148.0,United Kingdom,-15.32,12,2018
497049,C539709,2018-12-21,84978,Hanging Heart Jar T-Light Holder,11.53,-1,18176.0,United Kingdom,-11.53,12,2018
497050,C539709,2018-12-21,21485,Retrospot Heart Hot Water Bottle,15.32,-1,18176.0,United Kingdom,-15.32,12,2018
497051,C539710,2018-12-21,82483,Wood 2 Drawer Cabinet White Finish,16.35,-1,14769.0,United Kingdom,-16.35,12,2018
497052,C539710,2018-12-21,21314,Small Glass Heart Trinket Pot,12.4,-2,14769.0,United Kingdom,-24.8,12,2018
497053,C539711,2018-12-21,22720,Set Of 3 Cake Tins Pantry Design,15.32,-1,13319.0,United Kingdom,-15.32,12,2018
497054,C539711,2018-12-21,22940,Feltcraft Christmas Fairy,14.61,-4,13319.0,United Kingdom,-58.44,12,2018
497055,C539719,2018-12-21,82613A,Metal Sign Cupcake Single Hook,10.68,-20,14643.0,United Kingdom,-213.6,12,2018
497056,C539719,2018-12-21,82613A,Metal Sign Cupcake Single Hook,10.68,-20,14643.0,United Kingdom,-213.6,12,2018
497057,C539719,2018-12-21,82613A,Metal Sign Cupcake Single Hook,10.68,-20,14643.0,United Kingdom,-213.6,12,2018
497058,C539726,2018-12-21,22791,T-Light Glass Fluted Antique,11.53,-10,17007.0,United Kingdom,-115.3,12,2018
497060,C539707,2018-12-21,22890,Novelty Biscuits Cake Stand 3 Tier,20.45,-2,18223.0,United Kingdom,-40.9,12,2018
497074,C539603,2018-12-20,22769,Chalkboard Kitchen Organiser,35.82,-2,14911.0,EIRE,-71.64,12,2018
