support,itemsets
0.01010662489261711,"frozenset({'22457', '82482'})"
0.009601293647986255,"frozenset({'82482', '22386'})"
0.008388498660872202,"frozenset({'22666', '82482'})"
0.008236899287482944,"frozenset({'22960', '82482'})"
0.007832634291778261,"frozenset({'82482', '22961'})"
0.006367173682348779,"frozenset({'82482', '23298'})"
0.005204911819697812,"frozenset({'20728', '82482'})"
0.020617514780938904,"frozenset({'85123A', '82482'})"
0.010258224266006368,"frozenset({'82482', '22469'})"
0.008742230532113801,"frozenset({'22423', '82482'})"
0.009601293647986255,"frozenset({'22720', '82482'})"
0.007782101167315175,"frozenset({'82482', '84879'})"
0.008893829905503057,"frozenset({'20725', '82482'})"
0.006013441811107181,"frozenset({'82482', '22383'})"
0.009904492394764769,"frozenset({'47566', '82482'})"
0.007832634291778261,"frozenset({'22197', '82482'})"
0.006771438678053464,"frozenset({'82482', '20727'})"
0.006417706806811865,"frozenset({'82482', '21212'})"
0.005609176815402496,"frozenset({'23203', '82482'})"
0.0053565111930870685,"frozenset({'22382', '82482'})"
0.005407044317550154,"frozenset({'85099B', '85123A', '82482'})"
0.00818636616301986,"frozenset({'85099B', '22411', '82482'})"
0.007984233665167517,"frozenset({'85099B', '82482', '21931'})"
0.0067209055535903785,"frozenset({'22411', '82482', '21931'})"
0.005861842437717924,"frozenset({'85099B', '22411', '82482', '21931'})"
0.005558643690939411,"frozenset({'22457', '82482', '85123A'})"
0.007782101167315175,"frozenset({'85099B', '82482', '22386'})"
0.006114508060033352,"frozenset({'82482', '22386', '21931'})"
0.006063974935570266,"frozenset({'22411', '82482', '22386'})"
0.005457577442013239,"frozenset({'85099B', '82482', '22386', '21931'})"
0.005558643690939411,"frozenset({'85099B', '22411', '82482', '22386'})"
0.005255444944160898,"frozenset({'85123A', '82482', '22469'})"
0.02536762848046895,"frozenset({'22384', '20728'})"
0.018343524180100056,"frozenset({'85099B', '22384'})"
0.015210470463388751,"frozenset({'22384', '22386'})"
0.012431148617919045,"frozenset({'22384', '21931'})"
0.010005558643690939,"frozenset({'22384', '22411'})"
0.009651826772449341,"frozenset({'22384', '22666'})"
0.00828743241194603,"frozenset({'22384', '23298'})"
0.0076305017939259185,"frozenset({'22384', '22457'})"
0.007428369296073576,"frozenset({'22384', '22961'})"
0.007074637424831978,"frozenset({'22384', '22960'})"
0.006114508060033352,"frozenset({'22384', '82482'})"
0.030623073424629846,"frozenset({'22384', '20725'})"
0.023649502248724037,"frozenset({'22384', '22383'})"
0.021628177270200617,"frozenset({'22384', '22382'})"
0.017332861690838343,"frozenset({'23209', '22384'})"
0.013694476729496185,"frozenset({'22384', '85123A'})"
0.011622618626509677,"frozenset({'22384', '23203'})"
0.010561423012784881,"frozenset({'22384', '21212'})"
0.008994896154429229,"frozenset({'22423', '22384'})"
0.008944363029966143,"frozenset({'22197', '22384'})"
0.007782101167315175,"frozenset({'22384', '22720'})"
0.0067209055535903785,"frozenset({'22384', '22469'})"
0.02749001970791854,"frozenset({'22384', '20727'})"
0.005204911819697812,"frozenset({'22384', '84879'})"
0.010561423012784881,"frozenset({'47566', '22384'})"
0.01627166607711355,"frozenset({'22384', '20725', '20728'})"
0.015665268583556522,"frozenset({'22384', '20728', '20727'})"
0.01136995300419425,"frozenset({'22384', '20725', '20728', '20727'})"
0.00828743241194603,"frozenset({'85099B', '22384', '20728'})"
0.011622618626509677,"frozenset({'85099B', '22384', '20725'})"
0.008135833038556774,"frozenset({'85099B', '22384', '22383'})"
0.006468239931274951,"frozenset({'85099B', '22384', '22382'})"
0.009298094901207742,"frozenset({'85099B', '22384', '20727'})"
0.005962908686644095,"frozenset({'85099B', '22384', '20728', '20725'})"
0.006518773055738036,"frozenset({'85099B', '22384', '20725', '22383'})"
0.007125170549295063,"frozenset({'85099B', '22384', '20725', '20727'})"
0.010814088635100309,"frozenset({'85099B', '22384', '22386'})"
0.007074637424831978,"frozenset({'22384', '20728', '22386'})"
0.009399161150133914,"frozenset({'20725', '22384', '22386'})"
0.007832634291778261,"frozenset({'22384', '22386', '20727'})"
0.006063974935570266,"frozenset({'22384', '22382', '22386'})"
0.005305978068623983,"frozenset({'23209', '22384', '22386'})"
0.006670372429127293,"frozenset({'22384', '22386', '22383'})"
0.005154378695234726,"frozenset({'85099B', '22384', '20728', '22386'})"
0.007377836171610491,"frozenset({'85099B', '22384', '20725', '22386'})"
0.005659709939865582,"frozenset({'20725', '22384', '22386', '20727'})"
0.005508110566476325,"frozenset({'85099B', '22384', '22386', '20727'})"
0.005204911819697812,"frozenset({'20725', '22384', '22386', '22383'})"
0.008236899287482944,"frozenset({'85099B', '22384', '21931'})"
0.006923038051442721,"frozenset({'22384', '22386', '21931'})"
0.005962908686644095,"frozenset({'22384', '20728', '21931'})"
0.007933700540704431,"frozenset({'22384', '20725', '21931'})"
0.006973571175905806,"frozenset({'22384', '21931', '22383'})"
0.006973571175905806,"frozenset({'22384', '21931', '20727'})"
0.005457577442013239,"frozenset({'85099B', '22384', '22386', '21931'})"
0.005912375562181009,"frozenset({'85099B', '20725', '22384', '21931'})"
0.005508110566476325,"frozenset({'22384', '20725', '21931', '22383'})"
0.005053312446308555,"frozenset({'22384', '21931', '20725', '20727'})"
0.006215574308959523,"frozenset({'85099B', '22411', '22384'})"
0.005558643690939411,"frozenset({'22384', '22411', '21931'})"
0.005457577442013239,"frozenset({'22384', '22411', '22386'})"
0.005457577442013239,"frozenset({'22384', '22411', '20725'})"
0.005204911819697812,"frozenset({'22384', '22411', '22383'})"
0.005002779321845469,"frozenset({'22384', '22411', '20727'})"
0.005558643690939411,"frozenset({'22384', '20725', '22666'})"
0.005002779321845469,"frozenset({'22384', '20725', '23298'})"
0.016726464197281316,"frozenset({'22384', '20725', '22383'})"
0.013542877356106929,"frozenset({'22384', '20728', '22383'})"
0.014604072969831725,"frozenset({'22384', '20727', '22383'})"
0.010662489261711051,"frozenset({'22384', '20725', '20728', '22383'})"
0.009803426145838597,"frozenset({'22384', '20728', '20727', '22383'})"
0.00818636616301986,"frozenset({'22384', '22383', '20728', '20727', '20725'})"
0.011167820506341908,"frozenset({'22384', '20725', '20727', '22383'})"
0.014705139218757896,"frozenset({'22384', '20725', '22382'})"
0.0132902117337915,"frozenset({'22384', '20728', '22382'})"
0.011824751124362019,"frozenset({'22384', '22382', '22383'})"
0.013391277982717671,"frozenset({'22384', '22382', '20727'})"
0.009702359896912427,"frozenset({'22384', '20725', '20728', '22382'})"
0.009146495527818484,"frozenset({'22384', '20728', '22382', '20727'})"
0.007125170549295063,"frozenset({'22384', '20728', '22382', '20727', '20725'})"
0.0090959624033554,"frozenset({'22384', '20725', '22382', '22383'})"
0.00828743241194603,"frozenset({'22384', '20728', '22382', '22383'})"
0.008691697407650715,"frozenset({'22384', '22382', '20727', '22383'})"
0.006923038051442721,"frozenset({'22384', '22383', '20728', '22382', '20725'})"
0.006417706806811865,"frozenset({'22384', '22383', '20728', '22382', '20727'})"
0.005457577442013239,"frozenset({'22384', '22383', '20728', '22382', '20727', '20725'})"
0.006923038051442721,"frozenset({'22384', '22383', '22382', '20727', '20725'})"
0.010005558643690939,"frozenset({'22384', '20725', '22382', '20727'})"
0.011976350497751276,"frozenset({'20725', '23209', '22384'})"
0.009298094901207742,"frozenset({'23209', '22384', '22383'})"
0.008439031785335288,"frozenset({'23209', '22384', '20728'})"
0.008337965536409116,"frozenset({'23209', '22384', '22382'})"
0.006569306180201122,"frozenset({'85099B', '23209', '22384'})"
0.01010662489261711,"frozenset({'23209', '22384', '20727'})"
0.007276769922684319,"frozenset({'20725', '23209', '22384', '22383'})"
0.0062661074334226085,"frozenset({'23209', '22384', '20727', '22383'})"
0.005002779321845469,"frozenset({'22384', '22383', '23209', '20727', '20725'})"
0.006367173682348779,"frozenset({'20725', '23209', '22384', '20728'})"
0.005255444944160898,"frozenset({'23209', '22384', '20728', '22383'})"
0.005962908686644095,"frozenset({'23209', '22384', '20728', '20727'})"
0.006569306180201122,"frozenset({'20725', '23209', '22384', '22382'})"
0.005103845570771641,"frozenset({'23209', '22384', '22382', '22383'})"
0.005053312446308555,"frozenset({'23209', '22384', '20728', '22382'})"
0.005710243064328668,"frozenset({'23209', '22384', '22382', '20727'})"
0.005103845570771641,"frozenset({'85099B', '23209', '22384', '20725'})"
0.007731568042852089,"frozenset({'20725', '23209', '22384', '20727'})"
0.0076305017939259185,"frozenset({'22384', '20725', '85123A'})"
0.006114508060033352,"frozenset({'22384', '85123A', '22383'})"
0.006013441811107181,"frozenset({'22384', '20728', '85123A'})"
0.005558643690939411,"frozenset({'22384', '22382', '85123A'})"
0.005255444944160898,"frozenset({'85099B', '22384', '85123A'})"
0.006619839304664208,"frozenset({'22384', '85123A', '20727'})"
0.008439031785335288,"frozenset({'22384', '23209', '23203'})"
0.0076305017939259185,"frozenset({'22384', '23203', '20725'})"
0.007579968669462833,"frozenset({'85099B', '23203', '22384'})"
0.005609176815402496,"frozenset({'22384', '23203', '22383'})"
0.005204911819697812,"frozenset({'22384', '23203', '21931'})"
0.005002779321845469,"frozenset({'22384', '23203', '20728'})"
0.006619839304664208,"frozenset({'22384', '23203', '20727'})"
0.006518773055738036,"frozenset({'22384', '23203', '22386'})"
0.006114508060033352,"frozenset({'22384', '23209', '23203', '20725'})"
0.005558643690939411,"frozenset({'85099B', '23203', '22384', '20725'})"
0.005457577442013239,"frozenset({'85099B', '23209', '23203', '22384'})"
0.005255444944160898,"frozenset({'22384', '23203', '20725', '20727'})"
0.005154378695234726,"frozenset({'22384', '23209', '23203', '20727'})"
0.007327303047147405,"frozenset({'22384', '20725', '21212'})"
0.0053565111930870685,"frozenset({'22384', '22382', '21212'})"
0.005204911819697812,"frozenset({'22384', '21212', '22383'})"
0.005103845570771641,"frozenset({'22384', '20728', '21212'})"
0.006316640557885694,"frozenset({'22384', '21212', '20727'})"
0.005457577442013239,"frozenset({'22384', '22423', '20725'})"
0.005002779321845469,"frozenset({'22423', '22384', '20727'})"
0.005659709939865582,"frozenset({'22384', '22197', '20725'})"
0.018242457931173885,"frozenset({'22384', '20725', '20727'})"
0.005609176815402496,"frozenset({'47566', '22384', '20727'})"
0.005305978068623983,"frozenset({'47566', '22384', '22383'})"
0.0062661074334226085,"frozenset({'47566', '20725', '22384'})"
0.01192581737328819,"frozenset({'22077', '22961'})"
0.010965688008489564,"frozenset({'85099B', '22077'})"
0.010611956137247965,"frozenset({'22666', '22077'})"
0.01046035676385871,"frozenset({'22960', '22077'})"
0.010005558643690939,"frozenset({'22457', '22077'})"
0.008843296781039971,"frozenset({'22077', '22993'})"
0.008742230532113801,"frozenset({'22697', '22077'})"
0.008489564909798374,"frozenset({'22077', '22699'})"
0.008388498660872202,"frozenset({'22077', '22178'})"
0.008085299914093689,"frozenset({'22077', '21931'})"
0.007832634291778261,"frozenset({'22077', '22086'})"
0.007832634291778261,"frozenset({'22411', '22077'})"
0.007428369296073576,"frozenset({'20728', '22077'})"
0.007276769922684319,"frozenset({'22077', '20726'})"
0.0071757036737581485,"frozenset({'22077', '82482'})"
0.006771438678053464,"frozenset({'22077', '23199'})"
0.0067209055535903785,"frozenset({'22384', '22077'})"
0.006670372429127293,"frozenset({'22077', '22386'})"
0.005609176815402496,"frozenset({'22077', '23298'})"
0.005558643690939411,"frozenset({'22139', '22077'})"
0.013088079235939158,"frozenset({'22077', '85123A'})"
0.012229016120066704,"frozenset({'22423', '22077'})"
0.012026883622214362,"frozenset({'22077', '21212'})"
0.010258224266006368,"frozenset({'22720', '22077'})"
0.009853959270301683,"frozenset({'47566', '22077'})"
0.00818636616301986,"frozenset({'22197', '22077'})"
0.006973571175905806,"frozenset({'22077', '84879'})"
0.006872504926979635,"frozenset({'22077', '21080'})"
0.006771438678053464,"frozenset({'22726', '22077'})"
0.006367173682348779,"frozenset({'22077', '20727'})"
0.006215574308959523,"frozenset({'23203', '22077'})"
0.005760776188791753,"frozenset({'22077', '22383'})"
0.0053565111930870685,"frozenset({'23209', '22077'})"
0.005103845570771641,"frozenset({'23084', '22077'})"
0.008742230532113801,"frozenset({'22077', '20724'})"
0.008540098034261458,"frozenset({'20725', '22077'})"
0.006367173682348779,"frozenset({'22727', '22077'})"
0.006063974935570266,"frozenset({'22382', '22077'})"
0.008742230532113801,"frozenset({'22077', '22469'})"
0.006670372429127293,"frozenset({'22077', '82494L'})"
0.005558643690939411,"frozenset({'22077', '85123A', '22961'})"
0.005053312446308555,"frozenset({'22077', '21212', '22961'})"
0.005710243064328668,"frozenset({'85099B', '22077', '22961'})"
0.005962908686644095,"frozenset({'85099B', '22077', '85123A'})"
0.005659709939865582,"frozenset({'22666', '22077', '22961'})"
0.005407044317550154,"frozenset({'22666', '22077', '85123A'})"
0.005154378695234726,"frozenset({'22666', '22077', '21212'})"
0.007074637424831978,"frozenset({'22960', '22077', '22961'})"
0.005204911819697812,"frozenset({'22960', '22077', '22666'})"
0.005508110566476325,"frozenset({'85099B', '22457', '22077'})"
0.005407044317550154,"frozenset({'22457', '22077', '22961'})"
0.0053565111930870685,"frozenset({'22457', '22077', '22960'})"
0.0058113093132548385,"frozenset({'22457', '22077', '85123A'})"
0.005609176815402496,"frozenset({'22697', '22077', '22961'})"
0.006923038051442721,"frozenset({'22697', '22077', '22699'})"
0.005305978068623983,"frozenset({'22077', '22699', '22961'})"
0.005457577442013239,"frozenset({'85099B', '22077', '21931'})"
0.005305978068623983,"frozenset({'85099B', '22411', '22077'})"
0.005154378695234726,"frozenset({'85099B', '22077', '23199'})"
0.0053565111930870685,"frozenset({'85099B', '22077', '22386'})"
0.005861842437717924,"frozenset({'22423', '22077', '21212'})"
0.005305978068623983,"frozenset({'22960', '22720', '22077'})"
0.005154378695234726,"frozenset({'22666', '22720', '22077'})"
0.005103845570771641,"frozenset({'22720', '22961', '22077'})"
0.005154378695234726,"frozenset({'22197', '22077', '22961'})"
0.005407044317550154,"frozenset({'22077', '20724', '21212'})"
0.02703522158775077,"frozenset({'85099B', '20712'})"
0.022689372883925415,"frozenset({'20712', '21931'})"
0.0216787103946637,"frozenset({'20712', '22386'})"
0.019707918540603366,"frozenset({'22411', '20712'})"
0.015362069836778009,"frozenset({'20712', '85099C'})"
0.015311536712314923,"frozenset({'20712', '23199'})"
0.011976350497751276,"frozenset({'20726', '20712'})"
0.010005558643690939,"frozenset({'23201', '20712'})"
0.009348628025670828,"frozenset({'20712', '22961'})"
0.009045429278892314,"frozenset({'20712', '82482'})"
0.008994896154429229,"frozenset({'22697', '20712'})"
0.008742230532113801,"frozenset({'22457', '20712'})"
0.00864116428318763,"frozenset({'22384', '20712'})"
0.008489564909798374,"frozenset({'22629', '20712'})"
0.008439031785335288,"frozenset({'20728', '20712'})"
0.00818636616301986,"frozenset({'20712', '22699'})"
0.007731568042852089,"frozenset({'22960', '20712'})"
0.007681034918389004,"frozenset({'20712', '22993'})"
0.007478902420536662,"frozenset({'22666', '20712'})"
0.007276769922684319,"frozenset({'22077', '20712'})"
0.006872504926979635,"frozenset({'21977', '20712'})"
0.006670372429127293,"frozenset({'22139', '20712'})"
0.006619839304664208,"frozenset({'21790', '20712'})"
0.006316640557885694,"frozenset({'20712', '23301'})"
0.006316640557885694,"frozenset({'20712', '22086'})"
0.0062661074334226085,"frozenset({'23245', '20712'})"
0.006013441811107181,"frozenset({'20712', '22178'})"
0.005103845570771641,"frozenset({'20712', '23298'})"
0.014149274849663955,"frozenset({'21929', '20712'})"
0.011117287381878822,"frozenset({'23203', '20712'})"
0.010965688008489564,"frozenset({'22197', '20712'})"
0.010864621759563394,"frozenset({'85123A', '20712'})"
0.010258224266006368,"frozenset({'20712', '22383'})"
0.00919702865228157,"frozenset({'22355', '20712'})"
0.0090959624033554,"frozenset({'20712', '20727'})"
0.008893829905503057,"frozenset({'20712', '21080'})"
0.008085299914093689,"frozenset({'23202', '20712'})"
0.007933700540704431,"frozenset({'23206', '20712'})"
0.007832634291778261,"frozenset({'22720', '20712'})"
0.007529435544999748,"frozenset({'22423', '20712'})"
0.007276769922684319,"frozenset({'20712', '21212'})"
0.007074637424831978,"frozenset({'23084', '20712'})"
0.006518773055738036,"frozenset({'23209', '20712'})"
0.006518773055738036,"frozenset({'47566', '20712'})"
0.005609176815402496,"frozenset({'84946', '20712'})"
0.012077416746677448,"frozenset({'20725', '20712'})"
0.01010662489261711,"frozenset({'20724', '20712'})"
0.007984233665167517,"frozenset({'22382', '20712'})"
0.006973571175905806,"frozenset({'20712', '22469'})"
0.005760776188791753,"frozenset({'20712', '82494L'})"
0.016524331699428976,"frozenset({'85099B', '20712', '21931'})"
0.017231795441912175,"frozenset({'85099B', '20712', '22386'})"
0.014048208600737784,"frozenset({'20712', '22386', '21931'})"
0.011824751124362019,"frozenset({'85099B', '20712', '22386', '21931'})"
0.01500833796553641,"frozenset({'85099B', '22411', '20712'})"
0.013896609227348526,"frozenset({'22411', '20712', '21931'})"
0.01283541361362373,"frozenset({'22411', '20712', '22386'})"
0.011218353630804992,"frozenset({'85099B', '22411', '20712', '21931'})"
0.010965688008489564,"frozenset({'85099B', '22411', '20712', '22386'})"
0.009904492394764769,"frozenset({'22411', '20712', '22386', '21931'})"
0.008792763656576887,"frozenset({'85099B', '22386', '21931', '22411', '20712'})"
0.011774217999898935,"frozenset({'85099B', '20712', '85099C'})"
0.010005558643690939,"frozenset({'20712', '22386', '85099C'})"
0.010005558643690939,"frozenset({'21931', '20712', '85099C'})"
0.009803426145838597,"frozenset({'22411', '20712', '85099C'})"
0.00828743241194603,"frozenset({'85099B', '20712', '22386', '85099C'})"
0.008337965536409116,"frozenset({'85099B', '21931', '20712', '85099C'})"
0.006872504926979635,"frozenset({'21931', '20712', '22386', '85099C'})"
0.006165041184496438,"frozenset({'85099B', '22386', '21931', '85099C', '20712'})"
0.00818636616301986,"frozenset({'85099B', '22411', '20712', '85099C'})"
0.0071757036737581485,"frozenset({'21931', '22411', '20712', '85099C'})"
0.006923038051442721,"frozenset({'22411', '20712', '22386', '85099C'})"
0.006316640557885694,"frozenset({'85099B', '21931', '85099C', '22411', '20712'})"
0.006215574308959523,"frozenset({'85099B', '22386', '85099C', '22411', '20712'})"
0.005305978068623983,"frozenset({'22386', '21931', '85099C', '22411', '20712'})"
0.005002779321845469,"frozenset({'85099B', '22386', '85099C', '21931', '22411', '20712'})"
0.011622618626509677,"frozenset({'85099B', '20712', '23199'})"
0.009752893021375511,"frozenset({'20712', '21931', '23199'})"
0.009399161150133914,"frozenset({'20712', '22386', '23199'})"
0.008540098034261458,"frozenset({'22411', '20712', '23199'})"
0.006569306180201122,"frozenset({'20712', '85099C', '23199'})"
0.007984233665167517,"frozenset({'85099B', '20712', '21931', '23199'})"
0.007984233665167517,"frozenset({'85099B', '20712', '22386', '23199'})"
0.006569306180201122,"frozenset({'20712', '22386', '21931', '23199'})"
0.005861842437717924,"frozenset({'85099B', '22386', '21931', '23199', '20712'})"
0.007125170549295063,"frozenset({'85099B', '22411', '20712', '23199'})"
0.006518773055738036,"frozenset({'22411', '20712', '21931', '23199'})"
0.0062661074334226085,"frozenset({'22411', '20712', '22386', '23199'})"
0.005659709939865582,"frozenset({'85099B', '21931', '23199', '22411', '20712'})"
0.005609176815402496,"frozenset({'85099B', '22386', '23199', '22411', '20712'})"
0.005053312446308555,"frozenset({'22386', '21931', '23199', '22411', '20712'})"
0.005558643690939411,"frozenset({'85099B', '20712', '85099C', '23199'})"
0.007579968669462833,"frozenset({'20726', '85099B', '20712'})"
0.006417706806811865,"frozenset({'20726', '20712', '21931'})"
0.005962908686644095,"frozenset({'20726', '20712', '22386'})"
0.005659709939865582,"frozenset({'20726', '22411', '20712'})"
0.005558643690939411,"frozenset({'20726', '20712', '23199'})"
0.0058113093132548385,"frozenset({'20726', '20725', '20712'})"
0.007327303047147405,"frozenset({'85099B', '23201', '20712'})"
0.006973571175905806,"frozenset({'23201', '20712', '21931'})"
0.0067209055535903785,"frozenset({'23201', '20712', '23199'})"
0.005659709939865582,"frozenset({'22411', '23201', '20712'})"
0.005558643690939411,"frozenset({'23201', '20712', '22386'})"
0.005609176815402496,"frozenset({'85099B', '23201', '20712', '21931'})"
0.005255444944160898,"frozenset({'23201', '20712', '21931', '23199'})"
0.005255444944160898,"frozenset({'85099B', '23201', '20712', '23199'})"
0.006619839304664208,"frozenset({'85099B', '20712', '22961'})"
0.005609176815402496,"frozenset({'21931', '20712', '22961'})"
0.005457577442013239,"frozenset({'20712', '22386', '22961'})"
0.005255444944160898,"frozenset({'20712', '22961', '23199'})"
0.005002779321845469,"frozenset({'22411', '20712', '22961'})"
0.006973571175905806,"frozenset({'85099B', '20712', '82482'})"
0.006367173682348779,"frozenset({'21931', '20712', '82482'})"
0.0062661074334226085,"frozenset({'22411', '20712', '82482'})"
0.006114508060033352,"frozenset({'20712', '22386', '82482'})"
0.005053312446308555,"frozenset({'20712', '85099C', '82482'})"
0.005255444944160898,"frozenset({'85099B', '21931', '20712', '82482'})"
0.005407044317550154,"frozenset({'85099B', '22411', '20712', '82482'})"
0.005154378695234726,"frozenset({'85099B', '20712', '22386', '82482'})"
0.006619839304664208,"frozenset({'22697', '85099B', '20712'})"
0.006063974935570266,"frozenset({'22697', '20712', '21931'})"
0.005609176815402496,"frozenset({'22697', '22411', '20712'})"
0.005053312446308555,"frozenset({'22697', '20712', '22961'})"
0.0062661074334226085,"frozenset({'85099B', '22457', '20712'})"
0.005457577442013239,"frozenset({'22457', '20712', '21931'})"
0.005053312446308555,"frozenset({'22457', '20712', '22386'})"
0.005154378695234726,"frozenset({'22457', '20712', '85123A'})"
0.006316640557885694,"frozenset({'85099B', '22384', '20712'})"
0.0053565111930870685,"frozenset({'22384', '20712', '22386'})"
0.005305978068623983,"frozenset({'20726', '22384', '20712'})"
0.005002779321845469,"frozenset({'22384', '20712', '21931'})"
0.005255444944160898,"frozenset({'20725', '22384', '20712'})"
0.006215574308959523,"frozenset({'85099B', '22629', '20712'})"
0.005609176815402496,"frozenset({'22629', '20712', '21931'})"
0.005407044317550154,"frozenset({'85099B', '20728', '20712'})"
0.005204911819697812,"frozenset({'20726', '20728', '20712'})"
0.006417706806811865,"frozenset({'22697', '20712', '22699'})"
0.006063974935570266,"frozenset({'85099B', '20712', '22699'})"
0.005861842437717924,"frozenset({'20712', '22699', '21931'})"
0.005558643690939411,"frozenset({'22411', '20712', '22699'})"
0.005407044317550154,"frozenset({'85099B', '22960', '20712'})"
0.005154378695234726,"frozenset({'22960', '20712', '22961'})"
0.0053565111930870685,"frozenset({'85099B', '20712', '22993'})"
0.005659709939865582,"frozenset({'85099B', '22666', '20712'})"
0.005154378695234726,"frozenset({'85099B', '22077', '20712'})"
0.010510889888321795,"frozenset({'85099B', '21929', '20712'})"
0.009702359896912427,"frozenset({'21929', '20712', '21931'})"
0.009399161150133914,"frozenset({'21929', '22411', '20712'})"
0.006518773055738036,"frozenset({'21929', '20712', '23199'})"
0.006417706806811865,"frozenset({'21929', '20712', '85099C'})"
0.00919702865228157,"frozenset({'21929', '20712', '22386'})"
0.007579968669462833,"frozenset({'85099B', '21929', '20712', '21931'})"
0.007478902420536662,"frozenset({'85099B', '21929', '22411', '20712'})"
0.0071757036737581485,"frozenset({'21929', '22411', '20712', '21931'})"
0.005962908686644095,"frozenset({'85099B', '21931', '21929', '22411', '20712'})"
0.005558643690939411,"frozenset({'85099B', '21929', '20712', '23199'})"
0.005154378695234726,"frozenset({'85099B', '21929', '20712', '85099C'})"
0.005002779321845469,"frozenset({'21929', '21931', '20712', '85099C'})"
0.007731568042852089,"frozenset({'85099B', '21929', '20712', '22386'})"
0.006821971802516549,"frozenset({'21929', '20712', '22386', '21931'})"
0.0067209055535903785,"frozenset({'21929', '22411', '20712', '22386'})"
0.006013441811107181,"frozenset({'85099B', '22386', '21931', '21929', '20712'})"
0.005861842437717924,"frozenset({'85099B', '22386', '21929', '22411', '20712'})"
0.005407044317550154,"frozenset({'22386', '21931', '21929', '22411', '20712'})"
0.007681034918389004,"frozenset({'85099B', '23203', '20712'})"
0.006670372429127293,"frozenset({'23203', '20712', '23199'})"
0.005710243064328668,"frozenset({'23203', '20712', '21931'})"
0.005204911819697812,"frozenset({'23203', '20712', '22386'})"
0.007681034918389004,"frozenset({'85099B', '22197', '20712'})"
0.0067209055535903785,"frozenset({'22197', '20712', '21931'})"
0.006013441811107181,"frozenset({'22197', '22411', '20712'})"
0.006013441811107181,"frozenset({'22197', '20712', '22386'})"
0.005002779321845469,"frozenset({'85099B', '22197', '20712', '21931'})"
0.007478902420536662,"frozenset({'85099B', '85123A', '20712'})"
0.007125170549295063,"frozenset({'85123A', '20712', '21931'})"
0.005861842437717924,"frozenset({'85123A', '20712', '23199'})"
0.005558643690939411,"frozenset({'85123A', '20712', '85099C'})"
0.005558643690939411,"frozenset({'22411', '20712', '85123A'})"
0.006063974935570266,"frozenset({'85123A', '20712', '22386'})"
0.005710243064328668,"frozenset({'85099B', '85123A', '20712', '21931'})"
0.007074637424831978,"frozenset({'85099B', '20712', '22383'})"
0.006468239931274951,"frozenset({'20712', '21931', '22383'})"
0.005305978068623983,"frozenset({'20726', '20712', '22383'})"
0.005002779321845469,"frozenset({'22411', '20712', '22383'})"
0.005861842437717924,"frozenset({'20725', '20712', '22383'})"
0.005154378695234726,"frozenset({'20712', '22386', '22383'})"
0.006013441811107181,"frozenset({'22355', '20712', '21931'})"
0.005912375562181009,"frozenset({'85099B', '22355', '20712'})"
0.005710243064328668,"frozenset({'22355', '20712', '20724'})"
0.005558643690939411,"frozenset({'85099B', '20712', '20727'})"
0.005407044317550154,"frozenset({'21931', '20712', '20727'})"
0.005053312446308555,"frozenset({'20725', '20712', '20727'})"
0.006468239931274951,"frozenset({'85099B', '20712', '21080'})"
0.005962908686644095,"frozenset({'20712', '21931', '21080'})"
0.005457577442013239,"frozenset({'22411', '20712', '21080'})"
0.0053565111930870685,"frozenset({'20712', '22386', '21080'})"
0.006013441811107181,"frozenset({'23203', '23202', '20712'})"
0.005962908686644095,"frozenset({'85099B', '23202', '20712'})"
0.005053312446308555,"frozenset({'23202', '20712', '23199'})"
0.005255444944160898,"frozenset({'23206', '20712', '23199'})"
0.005154378695234726,"frozenset({'23206', '85099B', '20712'})"
0.005305978068623983,"frozenset({'85099B', '22720', '20712'})"
0.005255444944160898,"frozenset({'85099B', '20712', '21212'})"
0.009449694274596998,"frozenset({'85099B', '20725', '20712'})"
0.006468239931274951,"frozenset({'20725', '20712', '21931'})"
0.005255444944160898,"frozenset({'20725', '22411', '20712'})"
0.006417706806811865,"frozenset({'20725', '20712', '22386'})"
0.005305978068623983,"frozenset({'85099B', '20725', '20712', '21931'})"
0.005255444944160898,"frozenset({'85099B', '20725', '20712', '22386'})"
0.006569306180201122,"frozenset({'85099B', '20724', '20712'})"
0.005508110566476325,"frozenset({'20724', '20712', '21931'})"
0.005053312446308555,"frozenset({'20726', '22382', '20712'})"
0.013542877356106929,"frozenset({'22722', '22960'})"
0.012582747991308303,"frozenset({'22722', '22666'})"
0.011420486128657335,"frozenset({'22722', '22961'})"
0.010308757390469452,"frozenset({'22722', '22993'})"
0.009247561776744656,"frozenset({'85099B', '22722'})"
0.008236899287482944,"frozenset({'22722', '22457'})"
0.00818636616301986,"frozenset({'22697', '22722'})"
0.007883167416241347,"frozenset({'22722', '22699'})"
0.007074637424831978,"frozenset({'22722', '22178'})"
0.007024104300368892,"frozenset({'22722', '21977'})"
0.0067209055535903785,"frozenset({'22722', '22077'})"
0.006316640557885694,"frozenset({'22722', '21931'})"
0.0062661074334226085,"frozenset({'22722', '22411'})"
0.006063974935570266,"frozenset({'22722', '21731'})"
0.005962908686644095,"frozenset({'22722', '21181'})"
0.005912375562181009,"frozenset({'22722', '21790'})"
0.005710243064328668,"frozenset({'22722', '82482'})"
