CustomerNo,TotalQuantity,TotalPrice
14837.0,1436,16113.580000000004
15035.0,245,2769.86
15636.0,704,8776.859999999999
15939.0,4727,54699.03999999999
14212.0,1152,11732.720000000001
18255.0,74,864.3399999999999
16796.0,186,2219.64
13611.0,766,9052.3
18215.0,118,1516.1
16723.0,399,4656.55
15221.0,534,7003.139999999999
14224.0,518,6386.22
12535.0,219,2978.58
13441.0,205,2405.4
16027.0,1147,12711.349999999999
14414.0,2512,27282.319999999996
17179.0,523,6390.68
14915.0,112,1463.0400000000002
15652.0,208,2478.0899999999997
14628.0,272,3476.57
13060.0,590,7713.34
14072.0,6,100.19999999999999
15927.0,461,5886.29
13925.0,331,4087.5299999999997
18222.0,335,3887.05
14223.0,585,7011.699999999999
13330.0,751,7116.129999999999
13889.0,146,1923.5299999999997
15488.0,72,816.48
15653.0,1276,14252.9
13244.0,38,514.2299999999999
13848.0,3700,39218.0
16031.0,423,4898.06
13249.0,546,6327.38
13814.0,864,10473.439999999999
15400.0,391,4437.119999999999
15198.0,120,1428.4000000000003
14410.0,571,6959.6900000000005
12592.0,288,2587.2999999999997
14847.0,876,11491.38
15885.0,112,1526.6200000000001
13210.0,316,3601.6800000000007
15071.0,269,3763.64
15852.0,55,730.93
18093.0,1392,16425.52
16400.0,172,2074.3300000000004
17460.0,236,3056.5800000000004
17560.0,651,7193.360000000001
13158.0,784,8131.839999999999
14208.0,114,1323.9
15462.0,172,2003.2399999999996
17339.0,152,1807.84
16175.0,660,8078.080000000001
13130.0,32,393.56
13122.0,585,6941.329999999999
12502.0,794,11027.109999999999
16820.0,307,3595.3700000000003
12816.0,122,1695.5
13748.0,439,5470.820000000001
15307.0,37,589.59
18196.0,433,4998.9
14565.0,1537,18117.08
16551.0,970,10840.94
15364.0,509,6181.92
12422.0,1260,14936.449999999999
13931.0,725,7835.32
13851.0,1705,20194.78
16172.0,787,8925.080000000002
13192.0,595,6245.46
12616.0,280,3527.2000000000003
13744.0,1249,13987.419999999998
17309.0,41,505.0
15491.0,1645,20021.84
12851.0,109,1243.4200000000003
17722.0,1595,18832.699999999997
17774.0,512,6503.61
13548.0,441,5194.8
15455.0,58,690.3000000000001
14965.0,365,4243.85
16761.0,341,3819.9199999999996
12710.0,844,9460.46
17050.0,1614,19851.219999999998
17229.0,185,1540.5800000000004
13240.0,297,3708.9599999999996
13378.0,562,7752.33
12286.0,129,1567.91
14171.0,167,2084.49
14436.0,129,1413.4199999999998
14463.0,178,2352.14
14276.0,1045,12088.380000000001
18027.0,78,917.67
17303.0,402,4670.49
15346.0,150,1812.9800000000002
12739.0,485,5971.02
13631.0,467,7933.28
12436.0,209,2581.38
16456.0,1148,10044.6
13470.0,652,7846.5199999999995
13045.0,221,2268.3400000000006
13376.0,490,5312.27
15829.0,996,10861.06
13099.0,288,3165.12
14420.0,334,3820.5800000000004
16808.0,244,2582.79
16278.0,114,1748.8600000000001
16974.0,416,5479.33
16180.0,5867,44407.4
15596.0,561,7131.339999999998
16842.0,693,8034.0999999999985
16083.0,908,10657.059999999998
14513.0,361,4167.67
17320.0,684,8484.14
17588.0,677,8212.830000000002
12954.0,6,63.900000000000006
15260.0,885,10746.69
16780.0,397,4869.919999999999
15076.0,572,6767.499999999999
12760.0,349,4648.160000000001
12817.0,526,6707.539999999999
17755.0,269,3547.36
15820.0,402,4950.93
16838.0,646,8364.3
13841.0,542,6867.86
15866.0,126,1521.54
16756.0,526,6678.85
13785.0,7,79.01
12814.0,48,579.84
14078.0,310,4253.0199999999995
13847.0,8,95.72
17298.0,476,5228.5199999999995
14472.0,1160,13874.58
15569.0,666,8235.199999999999
15625.0,1292,14866.009999999998
13301.0,343,4130.51
15325.0,232,2544.18
15095.0,1079,12464.1
16816.0,274,3235.77
13778.0,134,1711.8799999999999
16806.0,377,4658.880000000001
14210.0,760,9742.089999999998
13003.0,103,1208.3899999999996
16641.0,270,3021.9600000000005
15641.0,1604,17978.78
15074.0,455,5127.52
16429.0,9,383.88
16503.0,569,7000.48
12624.0,461,5678.58
14055.0,218,2973.58
17134.0,102,1481.07
14196.0,142,1799.04
15263.0,92,1116.4999999999998
14314.0,296,3156.88
13000.0,379,4433.049999999999
16093.0,20,222.39999999999998
17844.0,52,585.8
14687.0,470,5461.24
16309.0,467,5510.779999999999
15663.0,106,1228.04
18200.0,111,1305.62
17189.0,227,2714.47
14973.0,371,5513.21
14875.0,558,7158.62
12221.0,1278,16948.03
12230.0,1191,16299.900000000001
17869.0,130,1792.7199999999998
16340.0,501,5697.869999999999
17268.0,844,9436.119999999999
17256.0,141,1685.32
13411.0,76,1007.69
14407.0,1414,16316.359999999999
15812.0,1759,22923.489999999998
15800.0,335,4075.8100000000004
16550.0,1540,18139.47
13425.0,1134,12496.180000000004
18018.0,55,688.8199999999999
14523.0,251,2820.22
14364.0,1967,18538.809999999998
12593.0,204,1885.5600000000002
13593.0,731,9580.01
17242.0,611,6768.460000000001
17185.0,4,54.94
13140.0,186,2334.47
14265.0,331,3941.16
16952.0,92,1077.56
12363.0,408,4747.080000000001
14018.0,5,55.599999999999994
17585.0,1671,18263.04
13933.0,205,2725.2000000000003
14045.0,535,7183.66
17083.0,772,9290.78
16536.0,257,3145.96
14246.0,804,9631.600000000002
14566.0,800,4832.0
17029.0,400,2416.0
14460.0,881,9476.16
14013.0,462,4973.74
12513.0,459,4916.199999999999
14772.0,82,983.3199999999999
17747.0,12,196.20000000000002
14745.0,1038,10737.889999999998
15396.0,122,1545.82
12418.0,407,4856.91
16419.0,436,5465.289999999998
13242.0,130,804.6999999999999
15938.0,358,4275.25
12968.0,73,887.57
12688.0,3028,35660.99
17742.0,89,1276.0400000000004
17045.0,131,1710.44
13027.0,17280,184204.8
12729.0,231,2794.86
13687.0,4,30.950000000000003
13273.0,153,1710.8100000000002
15472.0,251,2903.8899999999994
12717.0,510,6094.869999999999
15232.0,686,7534.720000000001
16582.0,164,2002.1400000000003
15797.0,872,9990.96
12547.0,1073,14445.15
14323.0,352,4232.45
15734.0,347,4817.5599999999995
17398.0,310,3846.61
16092.0,628,7274.759999999999
16755.0,1064,12243.989999999998
18073.0,3104,35736.26
13655.0,605,6857.96
15541.0,64,776.6400000000002
15122.0,800,8586.14
17070.0,133,1641.1
13439.0,960,12406.880000000001
15768.0,308,4957.500000000001
14918.0,675,8568.52
14006.0,727,6434.949999999998
15002.0,862,10085.519999999999
16927.0,993,10734.359999999999
12641.0,71,877.1
15480.0,361,4808.779999999999
16902.0,629,8196.5
17958.0,84,1369.7200000000003
13621.0,343,3734.88
17252.0,193,2340.8099999999986
12758.0,2135,20139.940000000002
16272.0,224,1912.88
15624.0,357,4238.219999999999
18143.0,570,6075.469999999998
13799.0,414,4942.19
13720.0,500,5905.7699999999995
16961.0,125,1521.14
17048.0,485,5609.929999999999
15683.0,131,1479.3600000000001
14301.0,606,6868.079999999999
12160.0,1,51.2
14195.0,1148,13899.56
13888.0,258,3265.0299999999997
17642.0,729,9478.84
15689.0,84,1121.3
13873.0,140,1834.3400000000004
15192.0,918,10480.82
16045.0,897,10567.839999999998
16317.0,890,10496.88
12399.0,1173,12422.399999999998
14855.0,267,3099.92
17122.0,80,961.64
13190.0,5,57.65
14406.0,77,826.0
14346.0,602,6900.5999999999985
13955.0,2650,35765.21
17248.0,765,9575.01
13645.0,158,1877.8600000000001
13307.0,4,56.36
17846.0,1046,13882.589999999998
14024.0,150,1625.5
17994.0,529,5831.84
16292.0,191,2267.4500000000003
16937.0,1,5.97
18248.0,511,6061.299999999998
14127.0,339,3781.58
15247.0,160,2004.72
13280.0,522,5403.01
13355.0,314,3122.6800000000003
13217.0,998,13335.21
13162.0,2702,31908.109999999993
15715.0,528,7121.640000000001
13869.0,2007,24346.91
17085.0,786,9661.289999999997
16788.0,740,10424.22
15985.0,1298,15164.16
17331.0,16,343.52
14079.0,301,3469.39
13248.0,305,3541.5600000000004
14331.0,252,2937.6299999999997
13752.0,875,10154.0
14053.0,215,2470.75
17457.0,826,10246.09
16530.0,5,68.59
13513.0,109,1327.34
17400.0,1097,13248.59
16302.0,158,1858.34
16174.0,651,7470.139999999999
13082.0,4324,47783.04
15420.0,521,6723.769999999999
16572.0,532,6487.349999999999
12350.0,198,2371.9
14344.0,477,5801.209999999999
15133.0,680,7976.699999999999
13791.0,1200,9126.0
17692.0,634,7261.349999999999
15254.0,275,2940.7400000000002
14778.0,306,3691.5399999999995
13402.0,479,5545.879999999999
18099.0,149,1699.7100000000003
13218.0,88,966.3600000000001
17267.0,159,1942.75
12693.0,247,3079.9999999999995
17723.0,792,11473.34
13264.0,370,5078.23
16324.0,282,3304.91
14972.0,28,404.62999999999994
12750.0,137,1686.92
18178.0,983,10496.09
12643.0,1788,21446.159999999996
17429.0,668,7470.549999999998
16835.0,61,562.9
17514.0,135,1473.6599999999999
12917.0,60,919.2
13114.0,303,4227.98
17887.0,30,421.5799999999999
12378.0,2529,29410.6
14076.0,81,944.1
15342.0,283,3316.75
12644.0,325,3820.8799999999997
13850.0,944,10082.46
17553.0,1048,12265.36
13075.0,485,5232.420000000001
14133.0,348,4187.439999999999
17353.0,1201,7057.27
12534.0,645,7616.2
14403.0,519,6831.840000000001
17941.0,252,2896.08
17053.0,122,1761.3399999999997
17615.0,140,1772.93
17282.0,1877,20742.679999999997
13388.0,745,9160.070000000002
12942.0,203,2732.9299999999994
17695.0,779,8768.26
14885.0,724,8205.32
13722.0,1401,16069.500000000002
15438.0,59,765.22
15120.0,296,3401.8400000000006
16147.0,246,2781.9600000000005
15149.0,128,1845.5800000000002
15776.0,766,10605.120000000003
15942.0,232,2723.7400000000002
13691.0,23,249.9
14143.0,30,426.12000000000006
13414.0,1571,17512.93
17926.0,1880,22406.94
13106.0,18,262.98
18064.0,384,3441.3600000000006
15639.0,323,3746.4799999999996
12743.0,319,3799.0199999999995
12853.0,800,9778.980000000001
12507.0,896,10264.699999999997
18268.0,2,46.64
18151.0,351,4063.4700000000003
16951.0,1318,14818.88
12453.0,473,5572.599999999999
15118.0,1441,15016.33
15746.0,178,1978.6600000000003
14002.0,878,9544.43
17931.0,249,2958.5899999999997
15245.0,1784,19894.140000000003
15515.0,433,5743.299999999999
13730.0,488,5713.42
13194.0,30,376.1
16447.0,223,2551.7799999999997
15509.0,5,62.36
15261.0,270,3028.6
17369.0,430,5774.15
15855.0,470,5511.49
13492.0,450,4909.449999999999
17040.0,181,2315.88
14100.0,64,855.72
13296.0,78,889.08
14692.0,265,3322.1600000000008
17693.0,1166,14038.02
17649.0,399,4490.889999999999
13116.0,291,3496.2
12916.0,1119,14180.11
16178.0,94,1166.2599999999998
17265.0,394,4510.120000000001
13802.0,2572,25749.800000000003
17312.0,373,4500.119999999999
16305.0,256,2388.399999999999
16948.0,1614,16990.480000000003
12864.0,216,2364.84
17935.0,81,951.79
12763.0,353,4198.929999999999
14938.0,699,9724.289999999999
16866.0,103,1322.56
18146.0,153,1732.1100000000001
15704.0,1028,12466.2
14993.0,6,82.07999999999998
14999.0,46,535.5500000000001
14000.0,1179,14206.009999999998
18262.0,182,1958.6799999999998
14777.0,57,778.6399999999999
15108.0,490,6210.23
14259.0,68,819.92
17694.0,184,2176.38
17660.0,224,3023.7299999999996
16865.0,121,1469.62
16654.0,282,3506.3199999999997
15623.0,125,1589.74
13900.0,432,5128.449999999999
16772.0,1344,16086.04
14773.0,846,10429.4
12521.0,306,3386.07
12510.0,347,4391.039999999999
17866.0,174,2121.14
16807.0,777,7826.019999999999
17962.0,128,1417.45
13775.0,1,11.53
13567.0,741,10675.93
12947.0,1165,12748.92
12840.0,1511,14072.850000000002
14117.0,72,830.1599999999999
16112.0,574,6083.120000000001
12875.0,2019,21037.98
16859.0,826,9217.8
15433.0,1114,12660.609999999999
13294.0,472,5591.559999999999
12290.0,49,642.3800000000001
14758.0,419,5815.339999999999
13821.0,153,1777.87
17283.0,175,2077.87
16054.0,380,4698.31
12833.0,156,2026.6
17984.0,98,1161.0500000000002
15716.0,744,8759.700000000003
13967.0,42,513.18
12245.0,246,2829.37
15004.0,629,7723.98
14958.0,129,1834.3400000000001
12815.0,365,4571.329999999999
13121.0,255,2877.98
17948.0,144,1843.2
14722.0,439,5899.08
12915.0,93,1325.9600000000003
12405.0,849,10126.52
12653.0,923,11735.490000000002
15256.0,55,604.85
15402.0,693,7747.15
17259.0,410,4800.669999999999
12050.0,13,141.67
14891.0,505,5141.04
12914.0,129,1668.4599999999998
15795.0,581,6270.759999999999
13420.0,101,1199.12
16998.0,76,1081.3400000000001
15895.0,94,1147.29
16450.0,200,2130.56
18121.0,450,5301.88
13667.0,154,1891.0300000000002
14400.0,515,6073.139999999999
12796.0,400,5650.02
15816.0,1168,14553.869999999999
14817.0,1304,15140.66
12669.0,1104,12538.320000000002
14548.0,256,3292.16
16805.0,540,6011.6
17444.0,2118,23143.710000000003
15265.0,612,7816.080000000001
15577.0,89,1010.0200000000001
13678.0,924,9707.6
15045.0,114,1922.48
14552.0,198,2611.0
13675.0,330,3881.1400000000003
17337.0,1268,15013.15
12692.0,25,295.09
18024.0,184,2285.62
17126.0,792,9057.43
13506.0,1300,15792.119999999999
14104.0,72,870.83
16398.0,832,10209.73
17499.0,1171,14661.88
13494.0,327,4069.4700000000003
16521.0,463,5239.0
14496.0,229,3191.3499999999995
14264.0,70,1059.74
13490.0,1,23.02
16514.0,807,10867.92
16091.0,154,1653.6200000000003
12461.0,282,3532.59
12648.0,159,1937.06
15182.0,253,2861.240000000001
18037.0,20,264.51
15501.0,10,132.81000000000003
15920.0,94,1131.04
12515.0,157,1982.88
13338.0,1076,13274.689999999999
13291.0,233,2579.1899999999996
13304.0,246,2735.7600000000007
14459.0,760,9067.619999999999
13302.0,5,116.6
15512.0,68,820.9399999999999
13583.0,725,8109.919999999999
18013.0,285,3113.5699999999997
14021.0,192,2615.32
13699.0,66,992.7599999999998
14645.0,824,10895.68
15162.0,682,8060.65
12977.0,12,163.23000000000002
16163.0,968,12515.39
15581.0,283,3448.7400000000007
13253.0,1572,17170.12
16829.0,99,1216.7599999999998
15889.0,209,2580.23
15334.0,273,3149.1099999999997
17440.0,246,2712.66
17341.0,489,5751.09
16919.0,1413,17119.73
12450.0,128,1216.1399999999999
12161.0,4,48.53
16051.0,548,6706.789999999999
12980.0,886,16637.78
16055.0,1393,17273.84
15041.0,121,1520.4299999999998
14042.0,36,536.73
12043.0,96,1235.5900000000001
16338.0,94,1121.7
15646.0,394,4497.009999999999
13085.0,216,2640.2000000000007
14905.0,287,3510.66
18203.0,43,605.1600000000001
18142.0,1276,14125.519999999999
16146.0,427,5128.429999999999
17046.0,766,8954.080000000002
14352.0,538,6619.789999999999
12809.0,284,3695.33
16810.0,239,3108.14
12837.0,116,1576.44
13864.0,417,5233.4400000000005
14774.0,839,10258.6
17765.0,144,1734.5000000000002
15349.0,327,3837.2400000000002
17464.0,220,2552.5
16874.0,46,564.16
16344.0,18,288.18
12896.0,13,77.61
17899.0,171,1912.4299999999998
17105.0,693,7671.629999999999
17939.0,40,511.53999999999996
15007.0,370,4961.87
17781.0,34,541.22
14683.0,58,839.9899999999999
14016.0,2121,26119.9
17505.0,556,6872.779999999999
17123.0,566,6449.429999999999
17697.0,94,1315.75
15483.0,295,3262.95
14338.0,335,4036.59
16498.0,45,564.69
12922.0,370,4207.96
14614.0,1406,16523.57
14267.0,530,6986.22
14803.0,370,4658.679999999999
12424.0,740,9389.809999999998
15578.0,52,663.2299999999998
13745.0,496,5391.319999999999
17891.0,393,4237.04
16801.0,633,8044.299999999999
15537.0,39,542.6800000000001
14327.0,139,1743.96
16553.0,4600,53013.4
13371.0,772,11074.7
17316.0,65,845.2600000000001
15319.0,215,2621.93
16473.0,196,2332.7699999999995
13656.0,490,5291.659999999999
14481.0,489,5664.589999999999
14351.0,2241,35208.909999999996
15146.0,1473,16458.25
15337.0,6,60.61999999999999
14340.0,110,1250.1
12120.0,34,454.16
12116.0,147,2076.51
16117.0,173,2159.1699999999996
12240.0,292,3682.15
18193.0,124,1520.85
17110.0,50,679.8599999999999
13453.0,134,1739.2199999999998
12493.0,204,1759.17
17980.0,682,7822.979999999999
15976.0,277,3161.55
12236.0,6,65.52
12242.0,45,499.90000000000003
17246.0,1,14.5
17969.0,481,6386.309999999999
14795.0,17,309.01
15644.0,557,6303.36
12548.0,48,561.0
15665.0,1666,18184.530000000002
17704.0,343,4301.49
13856.0,494,5462.419999999998
15258.0,142,2093.98
17709.0,17,315.13000000000005
17630.0,158,2135.56
16287.0,298,3200.1600000000003
15130.0,197,2357.44
15384.0,609,6684.13
16647.0,146,1715.8599999999997
13300.0,203,2218.64
15379.0,2305,26026.35
14656.0,214,2834.86
13929.0,143,2329.36
13937.0,123,1423.4399999999998
14584.0,383,4993.5599999999995
16114.0,43,579.74
16214.0,420,5332.460000000001
17877.0,98,1247.98
16247.0,182,1982.6900000000003
14643.0,815,9064.640000000001
14998.0,362,4453.11
16643.0,595,8661.41
16526.0,106,1383.9499999999998
15507.0,162,2152.8
16610.0,67,768.4000000000001
17960.0,41,495.81999999999994
15412.0,108,1302.18
15825.0,220,3713.3599999999997
12324.0,445,6207.42
13482.0,155,2005.8499999999997
15921.0,165,2010.82
17897.0,795,10206.0
15016.0,76,953.3100000000001
18260.0,1478,17856.56
16320.0,732,8566.82
13501.0,572,7241.07
15389.0,666,8446.800000000003
15280.0,154,1694.2299999999998
15535.0,143,2015.5400000000002
13005.0,172,2289.55
17616.0,224,2880.64
15909.0,98,1201.0
13618.0,246,2702.9
14162.0,142,1752.0100000000002
16050.0,278,2990.5200000000004
16484.0,199,2257.2799999999997
17879.0,45,644.1800000000001
13568.0,70,915.08
18062.0,396,4797.9
12231.0,379,5513.1900000000005
17204.0,703,8620.11
14491.0,139,1774.02
12151.0,18,215.29
15229.0,612,7507.099999999999
14253.0,3,42.67
16254.0,2,27.259999999999998
15112.0,641,8401.529999999999
16257.0,1,32.75
13826.0,248,3163.12
13951.0,466,5500.99
15219.0,49,825.8199999999999
15585.0,320,3746.4
16739.0,172,2093.95
16276.0,420,5136.840000000001
12024.0,14,149.51999999999998
14037.0,46,610.3100000000001
12908.0,1200,13068.0
18168.0,594,7221.450000000001
14821.0,50,813.6199999999998
15823.0,1490,20655.8
14932.0,535,7029.78
16461.0,49,657.4000000000001
15574.0,349,4290.77
17536.0,338,4629.710000000001
13343.0,134,1500.91
15924.0,127,1577.72
12907.0,3,46.480000000000004
18165.0,254,2913.7599999999998
13936.0,364,4184.389999999999
14222.0,607,6616.25
14813.0,418,5631.97
12803.0,459,6598.740000000001
13476.0,417,6521.47
17749.0,320,3971.0200000000004
15912.0,185,2167.3099999999995
12810.0,1,11.98
17795.0,341,3854.48
15069.0,520,6345.0199999999995
17349.0,112,1261.41
14573.0,544,7222.359999999999
12732.0,244,3048.2
13080.0,120,1289.52
13663.0,91,1126.9600000000003
16499.0,130,1752.8800000000003
18281.0,54,576.58
14450.0,241,2928.13
14823.0,88,1231.3700000000001
15098.0,121,1812.85
13459.0,353,4795.89
13433.0,258,3696.44
16614.0,223,2804.89
13686.0,70,791.1999999999999
16581.0,134,1481.76
17234.0,391,5283.24
13533.0,357,4478.76
17431.0,294,3325.2499999999995
14231.0,409,4652.709999999999
13237.0,603,7817.68
16113.0,176,1969.66
13811.0,63,1178.73
14241.0,146,1715.1
15188.0,220,2347.6800000000003
15780.0,220,2741.69
14501.0,161,1907.5999999999997
17108.0,454,5886.39
12080.0,1014,14378.819999999998
12087.0,53,857.34
16082.0,124,1722.6
12093.0,146,1986.98
17094.0,199,2536.13
15609.0,148,1822.6799999999998
17409.0,105,1805.2499999999998
12383.0,1518,17227.829999999994
13466.0,259,2970.1800000000003
16955.0,266,3257.81
14622.0,146,1639.2600000000004
12090.0,58,736.23
16832.0,33,476.8999999999999
15923.0,508,6446.469999999999
16925.0,256,3688.9399999999996
13395.0,336,3759.1200000000003
17854.0,84,1180.0
14542.0,124,1806.82
12868.0,928,11158.25
18072.0,288,3205.44
14867.0,328,4089.6200000000003
12891.0,950,10078.0
14375.0,194,2252.4900000000002
17124.0,130,1638.77
17987.0,261,2878.8
17026.0,97,1152.76
17707.0,144,1632.0
12878.0,548,6314.09
12927.0,72,762.72
16849.0,33,465.89
12802.0,312,3605.02
16520.0,558,6524.330000000001
15386.0,446,4975.659999999999
16611.0,47,614.39
13682.0,10,163.51999999999998
17708.0,91,1206.27
12468.0,1309,16010.86
14682.0,80,873.5999999999999
16963.0,35,471.94
15508.0,897,11234.679999999998
16230.0,365,4057.48
12601.0,240,2959.0900000000006
16967.0,333,3740.2799999999997
15405.0,193,2336.3199999999997
16659.0,72,778.08
13885.0,182,2384.75
12321.0,35,561.99
15323.0,364,4832.17
17325.0,86,998.4200000000001
15326.0,434,4912.969999999999
12336.0,55,638.9200000000001
15918.0,153,1898.3799999999999
14453.0,1168,16461.449999999997
17900.0,72,837.72
15658.0,242,3529.88
16529.0,198,2495.7899999999995
17531.0,136,1698.08
14377.0,219,2877.1099999999997
13275.0,504,6429.13
16277.0,223,2995.89
15278.0,373,4638.9
15643.0,246,3201.7599999999998
13062.0,342,3847.0800000000004
16424.0,88,1038.78
13475.0,1012,11800.95
17472.0,462,5463.139999999999
15250.0,4,30.970000000000002
17150.0,618,8077.12
14115.0,321,4686.710000000001
16483.0,44,528.1400000000001
18231.0,821,10549.939999999999
18190.0,140,1726.5200000000004
13398.0,281,3349.0699999999997
13070.0,110,866.6
17454.0,243,2209.34
12790.0,164,1983.0800000000004
12426.0,254,3126.6099999999997
15925.0,93,1165.44
16889.0,925,10740.289999999999
17152.0,517,7032.339999999998
15897.0,261,2890.64
17051.0,184,2073.2799999999997
12960.0,77,1140.8700000000001
17956.0,1037,14367.22
13957.0,36,421.30000000000007
15961.0,77,1171.47
17959.0,47,673.73
15104.0,1583,19488.809999999998
14625.0,335,4290.0199999999995
12958.0,89,1263.0
14280.0,52,670.3299999999999
16275.0,336,4017.92
12999.0,342,3972.9399999999996
14828.0,2172,24460.7
16323.0,50,725.0
16034.0,242,2929.08
12967.0,439,6207.75
14816.0,5,1242.15
17550.0,86,1155.2
14740.0,735,9017.1
16449.0,367,4486.87
16356.0,93,1170.1699999999998
16763.0,319,3896.33
16683.0,117,1511.47
16448.0,78,993.0500000000001
17546.0,103,1165.7200000000003
15882.0,264,3232.5399999999995
17955.0,273,3369.3800000000006
17770.0,365,4913.100000000001
14705.0,100,604.0
12652.0,530,6254.789999999999
13653.0,5,60.14
14985.0,260,2931.9100000000008
14009.0,374,4271.24
18202.0,581,7327.079999999999
17375.0,367,4141.129999999999
15042.0,30,446.76
16436.0,838,12416.76
15314.0,314,3556.6499999999996
12293.0,86,1332.27
13339.0,326,4222.769999999999
13737.0,125,1629.1200000000003
13479.0,134,1681.8999999999999
17715.0,502,5897.47
13223.0,88,1069.16
15292.0,56,670.4100000000001
13227.0,99,972.8399999999999
14647.0,95,1222.87
15705.0,62,782.1199999999998
13391.0,4,102.28
13243.0,233,2940.99
17455.0,66,512.94
16226.0,192,2229.36
18048.0,127,1478.48
13766.0,123,1651.3100000000002
14442.0,482,6569.880000000001
15648.0,221,2756.94
13405.0,163,2241.89
14896.0,279,3340.21
17245.0,75,944.37
17871.0,182,2025.0
12897.0,110,1349.6
13857.0,149,1735.48
13887.0,147,1865.0300000000002
12353.0,20,296.24
13659.0,894,10715.38
17556.0,201,2611.17
14620.0,214,2616.37
13572.0,534,6891.249999999999
13543.0,106,1492.0300000000002
14545.0,67,901.8299999999999
13535.0,428,5632.429999999999
13976.0,154,1945.26
14320.0,325,3820.99
17504.0,1664,20128.4
17539.0,44,445.88
12387.0,380,5326.62
17393.0,233,3206.2400000000002
15813.0,603,7517.110000000001
14489.0,299,2690.259999999999
14888.0,184,1659.8200000000002
14689.0,76,858.68
15333.0,344,4578.960000000001
17263.0,36,433.96
16162.0,300,4288.28
17167.0,374,4971.960000000001
14873.0,168,2254.5600000000004
12770.0,743,8404.06
12857.0,343,4649.38
17013.0,680,8718.779999999999
16116.0,248,3169.9100000000003
14988.0,141,1776.07
17970.0,525,5978.160000000001
12625.0,1597,18357.379999999997
12976.0,561,4269.66
16244.0,855,10324.11
12892.0,3,30.990000000000002
16943.0,145,2323.34
13837.0,183,2116.3700000000003
18218.0,584,5778.58
16006.0,84,964.95
12590.0,4222,49891.399999999994
15079.0,389,4546.689999999999
14920.0,510,6117.339999999999
13235.0,441,5204.709999999999
13713.0,5,60.309999999999995
15729.0,28,374.08
13052.0,222,2632.14
18133.0,1350,14796.000000000002
16834.0,360,4130.24
15732.0,215,1957.6999999999998
17889.0,79,1018.69
17597.0,1176,13911.12
15381.0,171,2364.6899999999996
17665.0,56,815.77
12666.0,67,968.33
13672.0,128,1852.25
12663.0,185,2710.49
16673.0,50,748.9300000000001
12675.0,90,1326.9699999999998
14677.0,103,1490.5900000000001
16687.0,146,1996.4799999999998
15063.0,56,954.02
16306.0,487,5639.549999999998
14288.0,188,2364.2999999999997
16431.0,453,5253.129999999999
13990.0,207,2409.0400000000004
17493.0,376,4943.049999999999
12338.0,65,825.4200000000001
18120.0,31,431.62999999999994
12355.0,240,2930.6199999999994
14699.0,77,901.01
12821.0,70,812.5599999999998
12888.0,76,1141.7600000000002
16524.0,396,5010.82
13642.0,173,2124.8399999999997
14161.0,455,5685.729999999999
13561.0,83,983.9300000000002
15092.0,135,1852.82
14353.0,64,748.9
15235.0,1324,15754.350000000002
15668.0,72,816.48
12063.0,4,39.33
16319.0,72,1152.48
17174.0,41,359.32
18227.0,21,311.31999999999994
17604.0,169,2049.28
18078.0,145,1830.61
15552.0,60,707.22
13723.0,43,645.54
17849.0,114,1789.38
16990.0,100,604.0
17374.0,85,1379.3999999999999
13762.0,272,3102.7199999999993
16109.0,612,6899.52
13711.0,140,1693.3200000000004
18239.0,795,9748.86
16457.0,140,1648.7600000000002
14199.0,28,476.96
14423.0,120,1501.44
14697.0,181,2048.58
12006.0,2,24.76
14393.0,13,202.88
17578.0,138,1561.5600000000002
14245.0,976,11678.199999999999
13731.0,278,3474.97
17443.0,504,5715.36
17646.0,1308,16444.31
17394.0,241,2679.65
15848.0,2,25.72
15718.0,326,4411.969999999999
17501.0,160,1935.53
14304.0,139,1817.6
16634.0,82,1063.6799999999998
15210.0,228,2676.47
15223.0,215,2980.6500000000005
15143.0,150,1803.19
13229.0,63,810.6600000000001
14271.0,88,1017.0999999999999
16227.0,91,1259.66
17893.0,557,7208.000000000001
14022.0,487,5442.759999999999
17991.0,25,351.8499999999999
12340.0,355,4866.77
18220.0,288,3265.92
16698.0,840,10655.199999999999
16965.0,243,2687.95
15891.0,825,10245.879999999997
17187.0,144,1684.93
12325.0,8,104.32
17008.0,73,997.64
12004.0,104,1509.6
13009.0,146,2086.6800000000003
17670.0,110,1338.1399999999996
17277.0,430,5498.83
16823.0,136,1761.0299999999997
18183.0,371,4327.61
12573.0,84,1025.38
17177.0,1310,18877.47
17953.0,397,5751.6
12986.0,377,4920.32
16587.0,71,958.41
12354.0,530,6356.94
12506.0,23,311.08000000000004
17718.0,83,993.4699999999999
14770.0,548,6797.969999999999
12622.0,68,801.12
13963.0,474,5564.08
17740.0,520,7964.199999999999
17946.0,75,866.9599999999999
17548.0,58,700.3199999999999
13485.0,277,3183.6900000000005
15517.0,293,3276.97
17120.0,120,1306.16
17638.0,263,3562.76
12542.0,472,6368.799999999999
17541.0,381,5047.289999999999
14672.0,454,5437.739999999999
14242.0,123,1425.13
15717.0,70,871.34
12585.0,1267,14855.86
13101.0,113,1262.0400000000002
15225.0,226,2736.22
13640.0,3,38.07
12733.0,172,2199.23
17217.0,24,362.31999999999994
15474.0,503,6661.17
12754.0,6481,69523.14000000001
16947.0,312,3614.8799999999997
15749.0,18028,230408.4
18009.0,126,1519.41
